date	depth	temp	cond	do	turb	chl	batv	
225.1458	20.214	11.780	192.000	5.460	0.100	1.200	11.900	
225.1667	20.235	11.780	191.000	5.490	0.000	1.900	12.000	
225.1875	20.254	11.780	192.000	5.470	0.000	2.600	12.000	
225.2083	20.238	11.780	192.000	5.460	0.100	1.100	12.000	
225.2292	20.220	11.790	191.000	5.490	0.000	1.600	12.000	
225.2500	20.192	11.790	192.000	5.530	0.000	2.500	12.000	
225.2708	20.192	11.810	192.000	5.600	0.100	1.000	12.000	
225.2917	20.223	11.820	193.000	5.580	0.200	2.100	12.000	
225.3125	20.229	11.830	192.000	5.580	0.000	1.100	12.000	
225.3333	20.250	11.840	192.000	5.590	0.200	1.500	11.900	
225.3542	20.231	11.860	193.000	5.600	0.100	1.100	12.000	
225.3750	20.225	11.880	193.000	5.600	0.000	1.500	12.000	
225.3958	20.238	11.890	193.000	5.560	0.100	2.000	12.000	
225.4167	20.238	11.910	193.000	5.560	0.300	1.700	12.000	
225.4375	20.263	11.930	193.000	5.540	0.000	2.100	12.000	
225.4583	20.268	11.950	193.000	5.510	0.100	1.500	12.000	
225.4792	20.270	11.960	193.000	5.460	0.100	2.600	12.000	
225.5000	20.270	11.980	193.000	5.410	0.300	1.300	12.000	
225.5208	20.258	12.000	193.000	5.360	0.000	2.000	12.000	
225.5417	20.247	12.010	193.000	5.320	0.000	1.400	12.000	
225.5625	20.269	12.020	193.000	5.290	0.400	2.000	12.000	
225.5833	20.264	12.030	193.000	5.270	0.00	2.000	12.000	
225.6042	20.243	12.050	193.000	5.280	0.000	2.000	12.000	
225.6250	20.228	12.040	194.000	5.260	0.300	2.500	12.000	
225.6458	20.232	12.030	193.000	5.270	0.000	0.800	12.000	
225.6667	20.223	12.030	193.000	5.270	0.100	1.100	12.000	
225.6875	20.224	12.030	194.000	5.270	0.000	1.600	12.000	
225.7083	20.218	12.030	192.000	5.290	0.100	1.400	11.900	
225.7292	20.205	12.030	194.000	5.310	0.000	0.800	12.000	
225.7500	20.207	12.020	193.000	5.330	1.000	1.600	12.000	
225.7708	20.205	12.020	193.000	5.350	0.300	1.600	12.000	
225.7917	20.209	12.030	194.000	5.370	0.300	2.000	12.000	
225.8125	20.213	12.040	193.000	5.390	0.700	1.200	12.000	
225.8333	20.221	12.060	193.000	5.430	0.000	1.600	11.900	
225.8542	20.227	12.070	193.000	5.420	0.400	1.700	12.000	
225.8750	20.204	12.080	194.000	5.450	0.300	1.700	12.000	
225.8958	20.203	12.110	193.000	5.480	0.500	1.600	12.000	
225.9167	20.229	12.130	194.000	5.490	0.400	2.100	12.000	
225.9375	20.250	12.130	194.000	5.470	0.500	2.100	11.900	
225.9583	20.250	12.150	193.000	5.460	0.600	1.800	12.000	
225.9792	20.238	12.160	194.000	5.460	0.600	1.900	11.900	
226.0000	20.231	12.170	194.000	5.430	0.400	1.200	12.000	
226.0208	20.228	12.180	194.000	5.400	0.600	1.400	12.000	
226.0417	20.232	12.190	194.000	5.370	0.700	1.700	11.900	
226.0625	20.237	12.200	195.000	5.320	0.700	2.300	11.900	
226.0833	20.243	12.220	195.000	5.280	0.600	1.800	12.000	
226.1042	20.241	12.280	194.000	5.290	0.400	1.800	12.000	
226.1250	20.235	12.260	196.000	5.220	0.500	1.600	11.900	
226.1458	20.218	12.270	195.000	5.200	0.600	1.500	11.900	
226.1667	20.207	12.310	196.000	5.230	0.600	1.600	12.000	
226.1875	20.223	12.360	195.000	5.270	0.600	1.800	12.000	
226.2083	20.229	12.360	196.000	5.300	0.500	1.000	11.900	
226.2292	20.227	12.390	195.000	5.340	1.000	1.500	12.000	
226.2500	20.215	12.410	195.000	5.410	1.000	1.900	12.000	
226.2708	20.215	12.460	196.000	5.470	0.900	2.100	12.000	
226.2917	20.205	12.460	196.000	5.520	0.700	0.900	12.000	
226.3125	20.217	12.470	195.000	5.570	0.700	1.100	12.000	
226.3333	20.220	12.480	196.000	5.610	0.600	1.700	11.900	
226.3542	20.229	12.510	196.000	5.690	0.400	1.300	12.000	
226.3750	20.222	12.520	196.000	5.700	0.300	1.400	12.000	
226.3958	20.226	12.540	196.000	5.740	0.400	0.700	11.900	
226.4167	20.217	12.540	196.000	5.770	0.900	1.800	12.000	
226.4375	20.220	12.560	195.000	5.800	2.100	1.500	11.900	
226.4583	20.219	12.580	195.000	5.820	1.800	0.400	11.900	
226.4792	20.220	12.580	196.000	5.830	2.000	1.200	11.900	
226.5000	20.227	12.590	196.000	5.850	1.200	1.700	11.900	
226.5208	20.221	12.600	196.000	5.830	1.400	0.900	12.000	
226.5417	20.196	12.610	196.000	5.860	0.900	1.000	12.000	
226.5625	20.199	12.620	196.000	5.890	1.400	1.500	12.000	
226.5833	20.197	12.640	195.000	5.920	1.000	1.500	12.000	
226.6042	20.204	12.650	197.000	5.930	1.400	0.500	12.000	
226.6250	20.185	12.650	196.000	5.940	1.000	1.500	11.900	
226.6458	20.174	12.650	196.000	5.940	0.600	1.700	11.900	
226.6667	20.160	12.640	196.000	5.920	2.000	1.600	12.000	
226.6875	20.170	12.640	197.000	5.900	1.400	1.700	11.900	
226.7083	20.162	12.640	197.000	5.890	1.500	1.100	11.900	
226.7292	20.155	12.640	197.000	5.880	2.500	1.700	11.900	
226.7500	20.153	12.640	197.000	5.870	2.100	0.700	12.000	
226.7708	20.160	12.640	197.000	5.870	1.500	2.100	11.900	
226.7917	20.160	12.640	197.000	5.870	1.200	1.400	12.000	
226.8125	20.179	12.640	197.000	5.840	1.100	1.500	11.900	
226.8333	20.178	12.630	197.000	5.870	1.100	2.400	11.900	
226.8542	20.177	12.630	197.000	5.860	1.700	2.100	12.000	
226.8750	20.167	12.620	197.000	5.850	1.800	1.800	12.000	
226.8958	20.174	12.620	196.000	5.860	2.000	1.800	11.900	
226.9167	20.188	12.610	197.000	5.870	0.900	2.100	11.900	
226.9375	20.179	12.620	195.000	5.880	1.000	2.100	12.000	
226.9583	20.161	12.610	197.000	5.890	0.900	1.800	11.900	
226.9792	20.156	12.610	197.000	5.900	0.900	2.300	11.900	
227.0000	20.148	12.600	196.000	5.900	1.200	2.000	11.900	
227.0208	20.151	12.590	197.000	5.910	1.100	2.000	11.900	
227.0417	20.162	12.590	197.000	5.920	1.800	1.900	11.900	
227.0625	20.148	12.590	197.000	5.930	0.800	1.800	12.000	
227.0833	20.136	12.590	196.000	5.930	3.200	2.300	11.900	
227.1042	20.146	12.590	197.000	5.940	4.200	1.700	11.900	
227.1250	20.145	12.600	195.000	5.950	4.000	1.700	11.900	
227.1458	20.145	12.600	196.000	5.950	3.400	1.900	12.000	
227.1667	20.158	12.620	197.000	5.960	3.600	2.300	11.900	
227.1875	20.151	12.630	197.000	5.960	1.000	2.900	12.000	
227.2083	20.154	12.660	197.000	5.960	1.800	1.800	11.900	
227.2292	20.163	12.690	197.000	5.980	2.500	2.500	12.000	
227.2500	20.168	12.710	197.000	5.990	2.700	1.800	11.900	
227.2708	20.174	12.760	197.000	6.000	2.100	2.300	12.000	
227.2917	20.166	12.770	197.000	6.000	1.800	2.100	12.000	
227.3125	20.153	12.790	198.000	5.990	1.900	1.900	12.000	
227.3333	20.167	12.810	198.000	5.970	1.200	1.500	11.900	
227.3542	20.177	12.830	197.000	5.970	2.300	1.500	11.900	
227.3750	20.181	12.820	198.000	5.960	2.200	1.300	11.900	
227.3958	20.189	12.820	198.000	5.960	1.400	1.800	11.900	
227.4167	20.175	12.810	196.000	5.940	1.200	1.700	11.900	
227.4375	20.166	12.820	198.000	5.950	0.800	1.500	11.900	
227.4583	20.169	12.830	198.000	5.950	0.900	0.900	11.900	
227.4792	20.184	12.820	198.000	5.970	0.600	1.000	11.900	
227.5000	20.187	12.810	198.000	5.930	0.800	2.700	11.900	
227.5208	20.178	12.810	198.000	5.910	1.000	2.100	11.900	
227.5417	20.196	12.810	198.000	5.920	0.900	1.900	12.000	
227.5625	20.182	12.810	197.000	5.940	1.200	1.000	11.900	
227.5833	20.181	12.820	198.000	5.950	1.100	1.800	11.900	
227.6042	20.191	12.840	198.000	5.970	1.000	2.100	12.000	
227.6250	20.192	12.850	198.000	5.990	1.300	1.300	11.900	
227.6458	20.198	12.850	198.000	6.000	1.400	2.300	11.900	
227.6667	20.207	12.860	198.000	6.010	1.200	1.700	11.900	
227.6875	20.189	12.870	198.000	6.020	1.600	0.900	11.900	
227.7083	20.171	12.860	198.000	6.020	1.000	2.900	11.900	
227.7292	20.192	12.870	199.000	6.030	0.800	2.500	11.900	
227.7500	20.182	12.870	199.000	6.040	0.900	1.700	11.900	
227.7708	20.143	12.880	198.000	6.040	1.200	2.100	11.900	
227.7917	20.142	12.890	198.000	6.050	0.700	1.300	12.000	
227.8125	20.149	12.900	198.000	6.050	0.700	1.300	11.900	
227.8333	20.151	12.920	198.000	6.060	1.300	1.600	11.900	
227.8542	20.155	12.930	198.000	6.060	2.000	1.600	11.900	
227.8750	20.139	12.950	199.000	6.060	2.000	1.400	11.900	
227.8958	20.138	12.980	199.000	6.070	1.000	2.300	12.000	
227.9167	20.153	12.980	199.000	6.050	1.400	1.900	12.000	
227.9375	20.152	12.990	199.000	6.050	0.900	2.000	12.000	
227.9583	20.164	13.000	198.000	6.040	1.500	2.100	11.900	
227.9792	20.180	13.000	199.000	6.030	1.000	2.200	11.900	
228.0000	20.163	13.010	198.000	6.030	3.400	2.400	12.000	
228.0208	20.164	13.020	198.000	6.010	2.800	1.500	11.900	
228.0417	20.169	13.020	199.000	6.000	0.900	2.100	11.900	
228.0625	20.161	13.020	199.000	5.970	1.200	2.100	11.900	
228.0833	20.158	13.020	199.000	5.960	1.200	2.000	11.900	
228.1042	20.164	13.020	199.000	5.960	1.600	2.200	11.900	
228.1250	20.134	13.020	199.000	5.950	1.300	2.300	11.900	
228.1458	20.144	13.010	199.000	5.930	1.500	1.400	11.900	
228.1667	20.134	13.010	199.000	5.910	0.800	2.300	12.000	
228.1875	20.120	13.010	199.000	5.890	1.600	1.700	12.000	
228.2083	20.125	13.010	200.000	5.890	1.200	2.300	11.900	
228.2292	20.145	13.010	198.000	5.870	2.000	1.700	11.900	
228.2500	20.134	13.010	200.000	5.860	1.700	1.700	12.000	
228.2708	20.122	13.000	200.000	5.860	1.400	1.700	11.900	
228.2917	20.129	13.000	200.000	5.850	2.100	0.900	11.900	
228.3125	20.136	12.990	199.000	5.850	2.900	1.500	11.900	
228.3333	20.153	12.990	199.000	5.840	2.500	1.700	11.900	
228.3542	20.143	12.980	199.000	5.830	4.700	1.900	11.900	
228.3750	20.145	12.970	199.000	5.810	3.200	1.800	11.900	
228.3958	20.140	12.970	199.000	5.800	1.300	1.100	11.900	
228.4167	20.143	12.960	199.000	5.790	0.800	1.900	11.900	
228.4375	20.162	12.950	199.000	5.770	0.800	1.500	11.900	
228.4583	20.156	12.940	198.000	5.770	0.900	1.500	11.900	
228.4792	20.144	12.930	199.000	5.750	1.200	1.000	11.800	
228.5000	20.164	12.930	199.000	5.730	0.600	1.900	11.900	
228.5208	20.138	12.920	199.000	5.710	1.000	1.700	11.900	
228.5417	20.146	12.910	199.000	5.700	0.500	1.900	11.900	
228.5625	20.146	12.910	199.000	5.680	0.900	1.900	11.900	
228.5833	20.131	12.900	199.000	5.670	0.400	1.200	11.900	
228.6042	20.117	12.900	199.000	5.650	0.600	2.100	11.900	
228.6250	20.118	12.900	198.000	5.630	0.600	0.700	11.900	
228.6458	20.130	12.900	198.000	5.630	0.600	1.600	11.900	
228.6667	20.125	12.900	199.000	5.620	0.700	1.500	11.900	
228.6875	20.121	12.900	198.000	5.600	0.600	1.400	11.900	
228.7083	20.141	12.890	198.000	5.600	0.600	1.600	11.900	
228.7292	20.151	12.890	199.000	5.570	0.400	1.400	11.800	
228.7500	20.160	12.890	198.000	5.590	0.700	1.500	11.900	
228.7708	20.163	12.890	198.000	5.570	0.400	1.100	11.900	
228.7917	20.144	12.890	199.000	5.560	1.000	1.800	11.900	
228.8125	20.156	12.890	199.000	5.540	0.500	1.400	11.900	
228.8333	20.162	12.880	199.000	5.520	0.500	1.500	11.900	
228.8542	20.164	12.880	199.000	5.500	0.500	1.700	11.900	
228.8750	20.160	12.880	199.000	5.480	0.600	1.800	11.900	
228.8958	20.165	12.870	198.000	5.460	0.900	1.900	11.900	
228.9167	20.160	12.870	199.000	5.440	0.700	2.000	11.900	
228.9375	20.161	12.860	198.000	5.420	0.700	2.500	11.900	
228.9583	20.176	12.860	198.000	5.400	0.700	1.700	11.900	
228.9792	20.170	12.860	199.000	5.400	0.800	2.200	11.900	
229.0000	20.165	12.850	198.000	5.370	1.000	2.500	11.900	
229.0208	20.168	12.850	198.000	5.350	0.900	2.100	11.900	
229.0417	20.167	12.850	199.000	5.340	0.800	1.700	11.900	
229.0625	20.158	12.850	199.000	5.310	0.800	1.700	11.900	
229.0833	20.171	12.840	198.000	5.280	0.700	2.600	11.900	
229.1042	20.158	12.840	199.000	5.280	0.900	3.100	11.900	
229.1250	20.163	12.840	199.000	5.210	0.300	2.700	12.000	
229.1458	20.164	12.840	199.000	5.240	0.400	1.800	11.900	
229.1667	20.187	12.840	198.000	5.260	0.600	1.600	11.900	
229.1875	20.178	12.840	199.000	5.250	0.400	2.200	11.900	
229.2083	20.163	12.840	198.000	5.230	0.500	2.700	11.900	
229.2292	20.150	12.840	199.000	5.210	0.500	1.300	11.900	
229.2500	20.163	12.830	199.000	5.220	0.600	1.900	11.900	
229.2708	20.172	12.830	199.000	5.160	0.900	2.200	11.900	
229.2917	20.202	12.830	199.000	5.120	0.900	1.700	11.800	
229.3125	20.195	12.830	199.000	5.140	0.700	1.400	11.900	
229.3333	20.179	12.830	199.000	5.120	1.000	2.200	11.900	
229.3542	20.162	12.830	199.000	5.110	0.700	1.200	11.900	
229.3750	20.173	12.830	198.000	5.120	1.500	1.800	11.900	
229.3958	20.176	12.840	198.000	5.130	1.200	2.600	11.900	
229.4167	20.180	12.840	199.000	5.170	1.000	2.100	11.800	
229.4375	20.181	12.850	199.000	5.200	1.100	1.500	11.900	
229.4583	20.180	12.850	199.000	5.200	1.400	1.200	11.900	
229.4792	20.172	12.860	199.000	5.210	1.000	2.200	11.900	
229.5000	20.184	12.860	199.000	5.210	0.800	1.500	11.900	
229.5208	20.184	12.860	199.000	5.220	0.900	0.700	11.900	
229.5417	20.185	12.860	199.000	5.220	0.700	1.100	11.900	
229.5625	20.206	12.860	199.000	5.190	0.800	0.900	11.900	
229.5833	20.198	12.850	198.000	5.160	1.000	2.100	11.900	
229.6042	20.186	12.850	199.000	5.170	1.000	1.700	11.900	
229.6250	20.173	12.850	199.000	5.160	0.800	1.200	11.900	
229.6458	20.186	12.850	199.000	5.130	0.900	1.500	11.900	
229.6667	20.206	12.870	199.000	5.110	0.700	1.600	11.800	
229.6875	20.193	12.880	199.000	5.060	0.800	1.800	11.800	
229.7083	20.165	12.910	199.000	5.020	1.100	1.900	11.900	
229.7292	20.143	12.960	198.000	4.950	2.600	2.000	11.900	
229.7500	20.127	13.030	200.000	4.930	3.600	2.500	11.900	
229.7708	20.118	13.090	200.000	4.880	7.000	2.800	11.900	
229.7917	20.162	13.180	201.000	4.850	9.500	2.400	11.900	
229.8125	20.169	13.250	202.000	4.830	10.600	4.000	11.900	
229.8333	20.164	13.350	202.000	4.810	10.500	3.100	11.900	
229.8542	20.184	13.430	202.000	4.780	11.200	2.600	11.900	
229.8750	20.241	13.460	201.000	4.730	10.600	3.400	11.900	
229.8958	20.258	13.480	202.000	4.690	9.200	3.500	11.900	
229.9167	20.235	13.500	202.000	4.640	6.700	3.300	11.900	
229.9375	20.252	13.510	203.000	4.600	8.400	1.800	11.900	
229.9583	20.222	13.530	203.000	4.570	8.600	2.400	11.900	
229.9792	20.213	13.550	202.000	4.540	14.000	3.500	11.900	
230.0000	20.234	13.570	203.000	4.530	11.700	2.200	11.800	
230.0208	20.285	13.580	203.000	4.530	12.800	3.300	11.800	
230.0417	20.259	13.600	203.000	4.510	26.600	3.800	11.900	
230.0625	20.247	13.620	203.000	4.530	27.200	4.200	11.900	
230.0833	20.255	13.660	203.000	4.550	29.200	4.900	11.800	
230.1042	20.253	13.710	204.000	4.580	27.200	4.200	11.900	
230.1250	20.231	13.770	204.000	4.620	24.700	4.400	11.900	
230.1458	20.239	13.830	203.000	4.660	20.400	3.800	11.900	
230.1667	20.271	13.880	203.000	4.690	16.100	3.900	11.800	
230.1875	20.249	13.930	205.000	4.710	13.000	3.800	11.900	
230.2083	20.265	13.970	205.000	4.760	11.900	4.000	11.900	
230.2292	20.276	14.010	205.000	4.780	11.100	3.400	11.900	
230.2500	20.284	14.040	205.000	4.790	9.400	3.700	11.900	
230.2708	20.257	14.060	205.000	4.790	8.400	3.300	11.900	
230.2917	20.270	14.070	205.000	4.790	7.400	3.100	11.900	
230.3125	20.263	14.070	206.000	4.780	6.900	3.700	11.900	
230.3333	20.272	14.070	205.000	4.760	6.700	3.000	11.900	
230.3542	20.263	14.090	205.000	4.750	7.100	3.100	11.900	
230.3750	20.255	14.100	205.000	4.730	6.500	2.300	11.900	
230.3958	20.250	14.070	205.000	4.670	6.500	2.100	11.900	
230.4167	20.264	14.050	204.000	4.590	6.700	2.200	11.800	
230.4375	20.251	14.060	205.000	4.610	6.100	2.000	11.900	
230.4583	20.244	14.060	206.000	4.580	6.600	3.400	11.800	
230.4792	20.261	14.060	206.000	4.580	6.700	2.700	11.900	
230.5000	20.243	14.060	205.000	4.590	6.800	2.600	11.900	
230.5208	20.248	14.090	206.000	4.590	6.300	2.700	11.900	
230.5417	20.256	14.090	205.000	4.580	7.000	2.100	11.900	
230.5625	20.271	14.130	206.000	4.590	6.300	2.700	11.900	
230.5833	20.274	14.130	204.000	4.600	6.400	2.600	11.900	
230.6042	20.238	14.130	206.000	4.610	6.100	2.000	11.800	
230.6250	20.235	14.130	206.000	4.620	6.400	2.700	11.800	
230.6458	20.227	14.130	206.000	4.630	6.800	2.400	11.800	
230.6667	20.231	14.120	206.000	4.630	7.000	2.500	11.800	
230.6875	20.231	14.110	206.000	4.630	7.300	2.200	11.900	
230.7083	20.231	14.110	204.000	4.630	7.000	2.200	11.800	
230.7292	20.243	14.100	205.000	4.630	6.400	2.700	11.800	
230.7500	20.256	14.090	205.000	4.630	6.200	2.700	11.800	
230.7708	20.232	14.090	204.000	4.640	6.800	2.500	11.800	
230.7917	20.234	14.080	204.000	4.640	6.300	3.300	11.900	
230.8125	20.232	14.070	204.000	4.630	5.100	3.000	11.900	
230.8333	20.250	14.070	204.000	4.630	5.900	2.900	11.900	
230.8542	20.249	14.060	204.000	4.620	6.600	3.000	11.900	
230.8750	20.230	14.050	205.000	4.600	5.900	4.200	11.900	
230.8958	20.229	14.050	204.000	4.610	5.600	3.700	11.900	
230.9167	20.248	14.040	205.000	4.600	6.300	3.000	11.900	
230.9375	20.237	14.040	203.000	4.580	6.800	3.400	11.800	
230.9583	20.236	14.030	204.000	4.560	6.800	3.400	11.900	
230.9792	20.225	14.030	203.000	4.540	6.700	3.600	11.900	
231.0000	20.219	14.020	205.000	4.500	7.300	3.900	11.900	
231.0208	20.212	14.020	204.000	4.500	7.300	3.900	11.800	
231.0417	20.205	14.020	204.000	4.470	8.700	4.200	11.900	
231.0625	20.203	14.020	205.000	4.460	8.000	4.400	11.900	
231.0833	20.218	14.030	204.000	4.450	7.500	3.300	11.800	
231.1042	20.215	14.020	205.000	4.450	6.700	2.900	11.800	
231.1250	20.196	14.030	205.000	4.440	7.500	3.300	11.800	
231.1458	20.200	14.030	204.000	4.430	6.600	2.700	11.800	
231.1667	20.186	14.040	205.000	4.430	6.500	2.700	11.900	
231.1875	20.197	14.030	204.000	4.420	6.800	2.600	11.900	
231.2083	20.208	14.030	204.000	4.410	5.700	2.300	11.900	
231.2292	20.212	14.020	204.000	4.420	5.700	2.200	11.800	
231.2500	20.213	14.020	205.000	4.410	5.300	2.700	11.800	
231.2708	20.207	14.020	205.000	4.410	5.400	2.500	11.800	
231.2917	20.202	14.010	205.000	4.420	5.400	2.200	11.900	
231.3125	20.204	14.010	205.000	4.410	5.300	2.400	11.800	
231.3333	20.200	14.000	205.000	4.410	4.800	1.900	11.800	
231.3542	20.198	14.000	204.000	4.420	5.600	2.200	11.900	
231.3750	20.209	13.990	204.000	4.420	4.800	1.500	11.900	
231.3958	20.227	13.990	204.000	4.430	4.600	2.200	11.900	
231.4167	20.216	13.980	203.000	4.430	4.800	2.100	11.800	
231.4375	20.195	13.980	204.000	4.430	4.700	1.500	11.900	
231.4583	20.213	13.970	204.000	4.430	4.500	0.900	11.900	
231.4792	20.231	13.970	204.000	4.430	4.500	2.100	11.900	
231.5000	20.204	13.960	203.000	4.420	5.600	1.700	11.800	
231.5208	20.192	13.960	205.000	4.430	5.100	1.500	11.800	
231.5417	20.191	13.950	203.000	4.420	4.900	2.100	11.900	
231.5625	20.176	13.950	204.000	4.420	5.300	2.300	11.900	
231.5833	20.171	13.940	203.000	4.420	5.100	1.200	11.800	
231.6042	20.201	13.940	204.000	4.410	4.900	1.400	11.900	
231.6250	20.193	13.940	204.000	4.400	4.600	1.800	11.900	
231.6458	20.179	13.940	205.000	4.400	4.300	1.300	11.900	
231.6667	20.192	13.940	203.000	4.380	4.500	2.700	11.900	
231.6875	20.180	13.940	204.000	4.380	5.100	1.900	11.900	
231.7083	20.214	13.930	203.000	4.370	5.700	2.000	11.900	
231.7292	20.215	13.930	204.000	4.360	5.600	2.100	11.800	
231.7500	20.205	13.930	204.000	4.350	5.700	1.500	11.900	
231.7708	20.182	13.930	205.000	4.330	4.100	1.800	11.900	
231.7917	20.178	13.930	205.000	4.320	4.700	2.200	11.900	
231.8125	20.176	13.930	204.000	4.320	5.400	2.200	11.800	
231.8333	20.186	13.920	204.000	4.320	5.200	2.400	11.800	
231.8542	20.186	13.920	204.000	4.310	4.800	1.900	11.800	
231.8750	20.196	13.910	205.000	4.310	4.800	2.100	11.800	
231.8958	20.172	13.910	203.000	4.310	4.800	2.100	11.900	
231.9167	20.179	13.910	204.000	4.300	4.600	2.300	11.800	
231.9375	20.180	13.900	204.000	4.320	4.700	1.900	11.900	
231.9583	20.184	13.900	204.000	4.320	4.700	1.800	11.900	
231.9792	20.191	13.890	205.000	4.320	4.300	2.600	11.900	
232.0000	20.195	13.890	204.000	4.310	4.300	2.300	11.900	
232.0208	20.190	13.880	203.000	4.330	5.100	1.700	11.800	
232.0417	20.189	13.880	204.000	4.330	4.200	2.500	11.800	
232.0625	20.185	13.880	204.000	4.340	4.300	1.700	11.900	
232.0833	20.188	13.870	204.000	4.350	5.100	1.500	11.800	
232.1042	20.191	13.870	204.000	4.350	3.900	1.700	11.800	
232.1250	20.205	13.870	203.000	4.360	4.800	1.500	11.800	
232.1458	20.181	13.870	204.000	4.370	4.800	1.400	11.800	
232.1667	20.154	13.860	204.000	4.350	4.200	1.500	11.900	
232.1875	20.184	13.860	203.000	4.350	6.100	1.600	11.800	
232.2083	20.165	13.860	203.000	4.350	5.700	1.500	11.800	
232.2292	20.155	13.850	204.000	4.340	3.900	0.800	11.800	
232.2500	20.141	13.850	203.000	4.340	5.300	1.900	11.900	
232.2708	20.134	13.850	203.000	4.320	4.700	0.800	11.800	
232.2917	20.143	13.850	204.000	4.310	4.700	0.500	11.800	
232.3125	20.146	13.840	203.000	4.310	5.900	1.300	11.900	
232.3333	20.140	13.840	203.000	4.280	6.500	0.700	11.900	
232.3542	20.167	13.840	204.000	4.280	4.900	0.900	11.900	
232.3750	20.173	13.840	203.000	4.300	5.000	0.500	11.800	
232.3958	20.188	13.840	203.000	4.280	5.500	0.500	11.900	
232.4167	20.176	13.840	204.000	4.270	5.000	0.600	11.900	
232.4375	20.203	13.850	203.000	4.300	3.900	0.500	11.800	
232.4583	20.216	13.840	203.000	4.270	6.100	0.200	11.900	
232.4792	20.175	13.840	204.000	4.260	5.300	1.400	11.800	
232.5000	20.198	13.840	204.000	4.250	6.200	0.300	11.800	
232.5208	20.224	13.830	203.000	4.220	7.200	0.200	11.800	
232.5417	20.200	13.840	204.000	4.210	7.000	1.600	11.800	
232.5625	20.226	13.840	202.000	4.220	7.800	0.800	11.800	
232.5833	20.156	13.840	204.000	4.250	7.000	1.100	11.800	
232.6042	20.192	13.850	204.000	4.270	8.400	0.400	11.800	
232.6250	20.154	13.850	204.000	4.300	7.300	0.100	11.800	
232.6458	20.193	13.860	203.000	4.310	8.900	1.200	11.800	
232.6667	20.204	13.880	203.000	4.320	10.800	1.500	11.800	
232.6875	20.212	13.890	204.000	4.340	13.100	1.000	11.800	
232.7083	20.203	13.910	204.000	4.350	14.100	1.500	11.900	
232.7292	20.216	13.920	204.000	4.350	12.800	0.900	11.800	
232.7500	20.179	13.930	204.000	4.350	16.000	1.100	11.800	
232.7708	20.147	13.930	203.000	4.340	15.100	1.800	11.800	
232.7917	20.177	13.940	204.000	4.350	16.700	1.200	11.800	
232.8125	20.196	13.940	204.000	4.340	17.500	1.900	11.900	
232.8333	20.194	13.950	204.000	4.340	17.000	1.500	11.800	
232.8542	20.164	13.950	204.000	4.340	16.900	1.300	11.900	
232.8750	20.183	13.950	204.000	4.350	19.100	1.500	11.900	
232.8958	20.170	13.950	205.000	4.350	18.600	1.900	11.800	
232.9167	20.162	13.950	204.000	4.350	18.400	2.100	11.800	
232.9375	20.201	13.950	204.000	4.360	18.800	1.700	11.900	
232.9583	20.225	13.950	204.000	4.360	16.100	1.800	11.900	
232.9792	20.211	13.950	204.000	4.360	16.600	2.600	11.800	
233.0000	20.182	13.960	203.000	4.360	17.300	1.300	11.800	
233.0208	20.229	13.970	203.000	4.350	12.600	1.900	11.900	
