 YSI data from 1 mab at station  7 2007, times are edt                                         
     date    depth     temp     cond       do     turb      chl     batv        
 277.2917   24.013   13.010  202.000   -0.300    6.200 -999.000   12.100
 277.3125   24.008   13.010  202.000   -0.300    6.100 -999.000   12.100
 277.3333   24.008   13.020  202.000   -0.300    6.100 -999.000   12.100
 277.3542   24.016   13.030  202.000   -0.300    6.200 -999.000   12.100
 277.3750   24.017   13.040  202.000   -0.300    6.100 -999.000   12.100
 277.3958   24.008   13.040  203.000   -0.300    6.500 -999.000   12.100
 277.4167   24.014   13.050  203.000   -0.300    6.200 -999.000   12.200
 277.4375   24.019   13.050  203.000   -0.300    6.400 -999.000   12.100
 277.4583   24.018   13.050  202.000   -0.300    6.400 -999.000   12.100
 277.4792   24.016   13.050  203.000   -0.300    6.400 -999.000   12.100
 277.5000   24.013   13.050  200.000   -0.300    6.100 -999.000   12.100
 277.5208   24.016   13.050  203.000   -0.300    6.200 -999.000   12.100
 277.5417   24.028   13.040  203.000   -0.300    6.200 -999.000   12.100
 277.5625   24.035   13.040  203.000   -0.300    6.200 -999.000   12.100
 277.5833   24.029   13.040  203.000   -0.300    6.100 -999.000   12.100
 277.6042   24.038   13.040  203.000   -0.300    6.400 -999.000   12.100
 277.6250   24.039   13.040  203.000   -0.300    6.400 -999.000   12.100
 277.6458   24.033   13.040  203.000   -0.300    6.100 -999.000   12.100
 277.6667   24.034   13.030  203.000   -0.300    6.200 -999.000   12.100
 277.6875   24.015   13.030  202.000   -0.300    6.400 -999.000   12.000
 277.7083   24.017   13.020  203.000   -0.300    6.700 -999.000   12.100
 277.7292   24.012   13.020  203.000   -0.300    6.200 -999.000   12.100
 277.7500   23.998   13.020  203.000   -0.300    6.200 -999.000   12.100
 277.7708   23.990   13.010  202.000   -0.300    6.200 -999.000   12.100
 277.7917   23.992   13.010  203.000   -0.300    6.400 -999.000   12.100
 277.8125   23.989   13.010  203.000   -0.300    6.500 -999.000   12.100
 277.8333   23.990   13.010  203.000   -0.300    6.100 -999.000   12.100
 277.8542   23.995   13.010  203.000   -0.300    6.100 -999.000   12.100
 277.8750   24.007   13.010  203.000   -0.300    6.100 -999.000   12.100
 277.8958   24.000   13.010  203.000   -0.300    6.600 -999.000   12.100
 277.9167   24.005   13.010  203.000   -0.300    7.200 -999.000   12.100
 277.9375   24.020   13.010  203.000   -0.300    7.000 -999.000   12.100
 277.9583   24.020   13.010  203.000   -0.300    6.200 -999.000   12.000
 277.9792   24.027   13.010  203.000   -0.300    7.300 -999.000   12.100
 278.0000   24.031   13.000  203.000   -0.300    6.900 -999.000   12.100
 278.0208   24.031   13.000  201.000   -0.300    6.600 -999.000   12.100
 278.0417   24.025   13.000  203.000   -0.300    6.700 -999.000   12.100
 278.0625   24.031   13.010  203.000   -0.300    6.700 -999.000   12.100
 278.0833   24.032   13.000  203.000   -0.300    6.500 -999.000   12.100
 278.1042   24.028   13.000  203.000   -0.300    6.300 -999.000   12.100
 278.1250   24.030   13.010  201.000   -0.300    6.400 -999.000   12.100
 278.1458   24.021   13.020  203.000   -0.300    6.300 -999.000   12.100
 278.1667   24.017   13.020  203.000   -0.300    7.200 -999.000   12.100
 278.1875   24.018   13.000  203.000   -0.300    6.100 -999.000   12.100
 278.2083   24.008   12.990  202.000   -0.300    6.100 -999.000   12.100
 278.2292   24.016   12.990  203.000   -0.300   11.100 -999.000   12.100
 278.2500   24.023   12.990  203.000   -0.300   13.000 -999.000   12.100
 278.2708   24.024   12.990  203.000   -0.300    6.700 -999.000   12.100
 278.2917   24.027   13.000  203.000   -0.300    6.500 -999.000   12.100
 278.3125   24.031   13.000  203.000   -0.300    6.100 -999.000   12.100
 278.3333   24.034   12.990  203.000   -0.300   10.100 -999.000   12.100
 278.3542   24.040   12.990  203.000   -0.300    8.100 -999.000   12.000
 278.3750   24.044   13.000  203.000   -0.300    7.300 -999.000   12.100
 278.3958   24.042   13.000  203.000   -0.300    9.400 -999.000   12.100
 278.4167   24.040   13.000  201.000   -0.300    7.000 -999.000   12.100
 278.4375   24.039   13.000  202.000   -0.300    6.400 -999.000   12.100
 278.4583   24.040   13.010  202.000   -0.300    8.900 -999.000   12.100
 278.4792   24.034   13.000  201.000   -0.300   12.000 -999.000   12.000
 278.5000   24.030   13.000  203.000   -0.300    7.500 -999.000   12.100
 278.5208   24.035   12.990  203.000   -0.300    9.500 -999.000   12.100
 278.5417   24.025   12.990  203.000   -0.300   24.700 -999.000   12.100
 278.5625   24.024   12.980  204.000   -0.300   13.000 -999.000   12.100
 278.5833   24.019   13.000  204.000   -0.300    8.700 -999.000   12.000
 278.6042   24.020   13.000  204.000   -0.300    7.900 -999.000   12.100
 278.6250   24.020   13.000  204.000   -0.300    5.900 -999.000   12.100
 278.6458   24.028   13.010  204.000   -0.300    5.700 -999.000   12.100
 278.6667   24.020   13.010  204.000   -0.300    5.800 -999.000   12.100
 278.6875   24.024   13.010  204.000   -0.300    5.700 -999.000   12.100
 278.7083   24.025   12.990  204.000   -0.300    5.900 -999.000   12.100
 278.7292   24.024   12.980  204.000   -0.300    5.800 -999.000   12.100
 278.7500   24.029   12.990  204.000   -0.300    5.900 -999.000   12.000
 278.7708   24.032   12.980  204.000   -0.300    5.800 -999.000   12.100
 278.7917   24.024   12.990  204.000   -0.300    5.700 -999.000   12.100
 278.8125   24.027   12.990  203.000   -0.300    5.900 -999.000   12.100
 278.8333   24.026   12.990  203.000   -0.300    5.800 -999.000   12.000
 278.8542   24.014   12.980  203.000   -0.300    5.700 -999.000   12.100
 278.8750   24.014   12.990  203.000   -0.300    5.900 -999.000   12.100
 278.8958   24.012   12.960  203.000   -0.300    5.900 -999.000   12.100
 278.9167   24.007   12.980  203.000   -0.300    6.200 -999.000   12.100
 278.9375   24.007   13.010  203.000   -0.300    5.900 -999.000   12.100
 278.9583   23.995   13.000  203.000   -0.300    6.000 -999.000   12.100
 278.9792   23.994   12.980  203.000   -0.300    6.000 -999.000   12.100
 279.0000   24.001   12.950  204.000   -0.300    5.600 -999.000   12.100
 279.0208   24.000   12.950  204.000   -0.300    5.600 -999.000   12.100
 279.0417   24.002   12.970  204.000   -0.300    6.100 -999.000   12.100
 279.0625   23.996   12.990  204.000   -0.300    5.800 -999.000   12.100
 279.0833   24.006   13.000  204.000   -0.300    8.000 -999.000   12.100
 279.1042   24.011   12.990  204.000   -0.300    6.200 -999.000   12.000
 279.1250   24.013   12.980  204.000   -0.300    6.100 -999.000   12.100
 279.1458   24.006   12.980  204.000   -0.300    6.000 -999.000   12.000
 279.1667   24.014   12.990  197.000   -0.300    6.000 -999.000   12.100
 279.1875   24.005   12.980  204.000   -0.300    6.300 -999.000   12.100
 279.2083   24.003   12.980  204.000   -0.300    6.400 -999.000   12.000
 279.2292   24.001   12.980  204.000   -0.300    6.700 -999.000   12.000
 279.2500   24.004   12.970  204.000   -0.300    6.400 -999.000   12.000
 279.2708   24.003   12.960  204.000   -0.300    6.900 -999.000   12.100
 279.2917   24.005   12.970  204.000   -0.300    6.000 -999.000   12.100
 279.3125   23.997   12.960  204.000   -0.300    6.400 -999.000   12.000
 279.3333   24.006   12.980  204.000   -0.300    6.300 -999.000   12.000
 279.3542   23.999   12.970  204.000   -0.300    5.800 -999.000   12.000
 279.3750   24.003   12.960  204.000   -0.300    6.100 -999.000   12.000
 279.3958   23.998   12.960  205.000   -0.300    5.800 -999.000   12.000
 279.4167   24.011   13.000  204.000   -0.300    6.200 -999.000   12.100
 279.4375   24.002   12.960  204.000   -0.300    6.800 -999.000   12.000
 279.4583   23.999   12.960  204.000   -0.300    5.900 -999.000   12.100
 279.4792   23.997   12.960  204.000   -0.300    7.300 -999.000   12.100
 279.5000   24.003   12.960  204.000   -0.310    7.200 -999.000   12.000
 279.5208   24.001   12.960  204.000   -0.300    9.200 -999.000   12.100
 279.5417   24.000   12.960  204.000   -0.310   18.300 -999.000   12.000
 279.5625   23.989   12.950  204.000   -0.310   21.700 -999.000   12.100
 279.5833   23.985   12.940  204.000   -0.300    6.500 -999.000   12.100
 279.6042   23.974   12.940  205.000   -0.310   11.400 -999.000   12.100
 279.6250   23.978   12.930  205.000   -0.310    6.400 -999.000   12.000
 279.6458   23.967   12.930  205.000   -0.310    5.800 -999.000   12.000
 279.6667   23.963   12.920  205.000   -0.310    5.800 -999.000   12.000
 279.6875   23.966   12.930  204.000   -0.310    8.700 -999.000   12.000
 279.7083   23.962   12.940  205.000   -0.310    9.800 -999.000   12.000
 279.7292   23.968   12.950  205.000   -0.310    5.900 -999.000   12.000
 279.7500   23.968   12.940  205.000   -0.310    5.900 -999.000   12.000
 279.7708   23.965   12.950  205.000   -0.310    6.500 -999.000   12.000
 279.7917   23.983   12.940  205.000   -0.310    5.800 -999.000   12.100
 279.8125   23.979   12.950  205.000   -0.310    5.800 -999.000   12.100
 279.8333   23.978   12.960  205.000   -0.310    6.000 -999.000   12.000
 279.8542   23.983   12.960  205.000   -0.310    7.400 -999.000   12.000
 279.8750   23.985   12.970  205.000   -0.310    7.200 -999.000   12.000
 279.8958   23.994   12.970  205.000   -0.310    6.300 -999.000   12.100
 279.9167   23.991   12.980  205.000   -0.310    6.100 -999.000   12.000
 279.9375   23.983   12.980  205.000   -0.310   10.500 -999.000   12.100
 279.9583   23.982   12.980  205.000   -0.310    9.100 -999.000   12.000
 279.9792   23.974   12.980  205.000   -0.310    7.200 -999.000   12.000
 280.0000   23.981   12.980  205.000   -0.310    6.800 -999.000   12.100
 280.0208   23.976   12.980  205.000   -0.310    7.500 -999.000   12.100
 280.0417   23.977   12.980  205.000   -0.310    6.000 -999.000   12.000
 280.0625   23.975   12.980  205.000   -0.310    6.400 -999.000   12.000
 280.0833   23.978   12.980  205.000   -0.310    5.700 -999.000   12.000
 280.1042   23.976   12.980  205.000   -0.310    5.800 -999.000   12.000
 280.1250   23.970   12.980  205.000   -0.310    6.200 -999.000   12.000
 280.1458   23.967   12.980  205.000   -0.310    6.000 -999.000   12.000
 280.1667   23.973   12.980  205.000   -0.310    5.800 -999.000   12.000
 280.1875   23.985   12.980  205.000   -0.310    5.700 -999.000   12.100
 280.2083   23.994   12.960  205.000   -0.310    5.900 -999.000   12.000
 280.2292   23.996   12.960  205.000   -0.310   39.300 -999.000   12.100
 280.2500   23.992   12.960  205.000   -0.310    9.600 -999.000   12.000
 280.2708   24.015   12.960  205.000   -0.310   10.400 -999.000   12.000
 280.2917   23.993   12.960  205.000   -0.310    5.700 -999.000   12.000
 280.3125   24.006   12.980  205.000   -0.310    5.700 -999.000   12.000
 280.3333   23.989   12.990  205.000   -0.310    5.700 -999.000   12.000
 280.3542   24.000   12.960  205.000   -0.310    6.700 -999.000   12.000
 280.3750   24.010   12.960  206.000   -0.310    5.700 -999.000   12.100
 280.3958   23.994   12.960  204.000   -0.310    5.900 -999.000   12.000
 280.4167   23.999   12.950  204.000   -0.310    5.700 -999.000   12.100
 280.4375   24.006   12.950  202.000   -0.310    5.700 -999.000   12.000
 280.4583   23.996   12.950  203.000   -0.310    5.800 -999.000   12.000
 280.4792   23.994   12.950  205.000   -0.310    5.700 -999.000   12.000
 280.5000   23.991   12.940  205.000   -0.310    5.700 -999.000   12.100
 280.5208   23.999   12.940  204.000   -0.310    5.700 -999.000   12.000
 280.5417   24.004   12.940  205.000   -0.310    5.700 -999.000   12.000
 280.5625   24.010   12.950  205.000   -0.310    5.700 -999.000   12.000
 280.5833   24.008   12.950  205.000   -0.310    5.900 -999.000   12.000
 280.6042   23.996   13.030  205.000   -0.310    5.700 -999.000   12.000
 280.6250   23.996   12.990  205.000   -0.310    5.700 -999.000   12.000
 280.6458   23.987   12.950  204.000   -0.310    5.600 -999.000   12.000
 280.6667   23.991   12.940  205.000   -0.310    5.600 -999.000   12.100
 280.6875   23.982   12.940  204.000   -0.310    5.600 -999.000   12.000
 280.7083   23.989   12.930  204.000   -0.310    5.700 -999.000   12.000
 280.7292   23.980   12.930  205.000   -0.310    5.600 -999.000   12.000
 280.7500   23.983   12.930  204.000   -0.320    5.700 -999.000   12.000
 280.7708   23.974   12.930  205.000   -0.310    5.700 -999.000   12.000
 280.7917   23.968   12.930  204.000   -0.310    6.000 -999.000   12.000
 280.8125   23.978   12.930  204.000   -0.310    5.800 -999.000   12.000
 280.8333   23.973   12.930  205.000   -0.320    6.000 -999.000   12.000
 280.8542   23.960   12.930  205.000   -0.310    5.800 -999.000   12.000
 280.8750   23.965   12.930  204.000   -0.320    6.100 -999.000   12.000
 280.8958   23.975   12.930  205.000   -0.320    5.800 -999.000   12.000
 280.9167   23.973   12.930  205.000   -0.320    5.900 -999.000   12.000
 280.9375   23.979   12.930  204.000   -0.320    5.700 -999.000   12.000
 280.9583   23.977   12.930  205.000   -0.320    5.700 -999.000   12.000
 280.9792   23.975   12.930  204.000   -0.320    5.900 -999.000   12.000
 281.0000   23.973   12.930  205.000   -0.320    5.800 -999.000   12.000
 281.0208   23.980   12.920  205.000   -0.320    6.000 -999.000   12.000
 281.0417   23.972   12.920  205.000   -0.320    5.800 -999.000   12.000
 281.0625   23.978   12.910  205.000   -0.320    5.900 -999.000   12.000
 281.0833   23.967   12.910  204.000   -0.320    5.800 -999.000   12.000
 281.1042   23.972   12.910  205.000   -0.320    5.900 -999.000   12.000
 281.1250   23.958   12.910  205.000   -0.320    5.900 -999.000   12.000
 281.1458   23.963   12.920  205.000   -0.320    5.900 -999.000   12.000
 281.1667   23.959   12.920  205.000   -0.320    6.100 -999.000   12.000
 281.1875   23.958   12.920  204.000   -0.320    5.900 -999.000   12.000
 281.2083   23.949   12.930  205.000   -0.320    6.100 -999.000   12.000
 281.2292   23.953   12.940  205.000   -0.320    5.900 -999.000   12.000
 281.2500   23.953   12.920  205.000   -0.320    5.900 -999.000   12.100
 281.2708   23.957   12.920  205.000   -0.320    5.900 -999.000   12.000
 281.2917   23.954   12.920  205.000   -0.320    9.400 -999.000   12.000
 281.3125   23.960   12.920  205.000   -0.320    5.900 -999.000   12.000
 281.3333   23.969   12.920  205.000   -0.320    5.900 -999.000   12.000
 281.3542   23.967   12.920  203.000   -0.320    5.800 -999.000   12.000
 281.3750   23.965   12.920  205.000   -0.320    5.900 -999.000   12.000
 281.3958   23.963   12.910  203.000   -0.320    6.000 -999.000   12.000
 281.4167   23.961   12.910  205.000   -0.320    6.000 -999.000   12.000
 281.4375   23.961   12.950  205.000   -0.320    6.100 -999.000   12.000
 281.4583   23.963   12.930  205.000   -0.320    6.400 -999.000   12.000
 281.4792   23.952   12.930  204.000   -0.320    6.800 -999.000   12.000
 281.5000   23.947   12.920  206.000   -0.320    6.200 -999.000   12.000
 281.5208   23.945   12.930  204.000   -0.320    6.000 -999.000   12.000
 281.5417   23.934   12.970  205.000   -0.320    6.100 -999.000   12.000
 281.5625   23.925   12.940  206.000   -0.320    6.000 -999.000   12.000
 281.5833   23.918   12.920  206.000   -0.320    6.000 -999.000   12.000
 281.6042   23.920   12.920  203.000   -0.320    6.100 -999.000   12.100
 281.6250   23.914   12.930  204.000   -0.320    5.900 -999.000   12.000
 281.6458   23.914   12.920  204.000   -0.320    6.000 -999.000   12.000
 281.6667   23.908   12.930  206.000   -0.320    6.200 -999.000   12.000
 281.6875   23.911   12.920  206.000   -0.320    6.100 -999.000   12.000
 281.7083   23.911   12.920  206.000   -0.320    5.900 -999.000   12.000
 281.7292   23.912   12.920  206.000   -0.320    6.000 -999.000   12.000
 281.7500   23.912   12.910  206.000   -0.320    6.100 -999.000   12.000
 281.7708   23.917   12.910  206.000   -0.320    6.200 -999.000   12.000
 281.7917   23.926   12.910  206.000   -0.320    6.200 -999.000   12.000
 281.8125   23.918   12.900  206.000   -0.320    6.700 -999.000   12.000
 281.8333   23.912   12.910  206.000   -0.320    6.100 -999.000   12.000
 281.8542   23.917   12.910  206.000   -0.320    6.100 -999.000   12.000
 281.8750   23.912   12.910  206.000   -0.320    6.200 -999.000   12.000
 281.8958   23.917   12.910  206.000   -0.330    6.300 -999.000   12.000
 281.9167   23.908   12.900  206.000   -0.330    6.100 -999.000   12.000
 281.9375   23.904   12.910  206.000   -0.320    6.100 -999.000   12.000
 281.9583   23.909   12.900  206.000   -0.330    6.200 -999.000   12.000
 281.9792   23.903   12.930  206.000   -0.330    6.100 -999.000   12.000
 282.0000   23.902   12.890  206.000   -0.320    6.100 -999.000   12.000
 282.0208   23.896   12.890  206.000   -0.330    6.200 -999.000   12.000
 282.0417   23.906   12.970  206.000   -0.330    6.000 -999.000   12.000
 282.0625   23.897   12.890  206.000   -0.330    6.000 -999.000   12.000
 282.0833   23.901   12.910  206.000   -0.330    6.200 -999.000   12.000
 282.1042   23.895   12.900  206.000   -0.330    6.200 -999.000   12.000
 282.1250   23.900   12.890  206.000   -0.330    6.100 -999.000   12.000
 282.1458   23.905   12.890  206.000   -0.330    6.100 -999.000   12.000
 282.1667   23.910   12.890  206.000   -0.330    6.200 -999.000   12.000
 282.1875   23.904   12.900  206.000   -0.330    6.300 -999.000   12.000
 282.2083   23.906   12.910  206.000   -0.330    6.200 -999.000   12.000
 282.2292   23.905   12.930  206.000   -0.330    6.400 -999.000   12.000
 282.2500   23.911   12.950  206.000   -0.330    6.400 -999.000   12.000
 282.2708   23.901   12.970  206.000   -0.330    6.300 -999.000   12.000
 282.2917   23.906   12.980  205.000   -0.330    6.200 -999.000   12.000
 282.3125   23.903   12.980  206.000   -0.330    6.200 -999.000   12.000
 282.3333   23.924   12.980  206.000   -0.330    6.100 -999.000   12.000
 282.3542   23.914   12.980  206.000   -0.330    6.200 -999.000   12.000
 282.3750   23.914   13.000  206.000   -0.330    6.300 -999.000   12.000
 282.3958   23.928   13.020  204.000   -0.330    6.600 -999.000   12.000
 282.4167   23.891   13.060  206.000   -0.330    8.100 -999.000   12.000
 282.4375   23.884   13.090  206.000   -0.330    6.400 -999.000   12.000
 282.4583   23.875   13.110  206.000   -0.330    6.200 -999.000   12.000
 282.4792   23.870   13.130  206.000   -0.330    6.100 -999.000   12.000
 282.5000   23.879   13.140  206.000   -0.330    6.200 -999.000   12.100
 282.5208   23.896   13.160  207.000   -0.330    6.200 -999.000   12.000
 282.5417   23.889   13.170  207.000   -0.330    6.400 -999.000   12.000
 282.5625   23.886   13.200  206.000   -0.330    6.400 -999.000   12.000
 282.5833   23.892   13.230  206.000   -0.330    6.200 -999.000   12.000
 282.6042   23.891   13.260  206.000   -0.330    6.200 -999.000   12.000
 282.6250   23.892   13.240  206.000   -0.330    6.300 -999.000   12.000
 282.6458   23.911   13.230  207.000   -0.330    6.400 -999.000   12.000
 282.6667   23.896   13.130  206.000   -0.330    6.300 -999.000   12.000
 282.6875   23.903   13.120  207.000   -0.330    6.300 -999.000   12.000
 282.7083   23.887   13.100  206.000   -0.330    6.400 -999.000   12.000
 282.7292   23.878   13.080  205.000   -0.330    6.500 -999.000   12.000
 282.7500   23.868   13.080  206.000   -0.330    6.500 -999.000   12.000
 282.7708   23.862   13.080  207.000   -0.330    6.600 -999.000   12.000
 282.7917   23.849   13.080  207.000   -0.340    6.400 -999.000   12.000
 282.8125   23.871   13.070  206.000   -0.340    6.400 -999.000   12.000
 282.8333   23.867   13.080  207.000   -0.330    6.400 -999.000   12.000
 282.8542   23.859   13.070  206.000   -0.340    6.400 -999.000   12.000
 282.8750   23.849   13.060  207.000   -0.330    6.500 -999.000   12.000
 282.8958   23.846   13.060  207.000   -0.340    6.700 -999.000   12.000
 282.9167   23.845   13.070  206.000   -0.340    6.500 -999.000   12.000
 282.9375   23.833   13.070  206.000   -0.340    6.400 -999.000   12.000
 282.9583   23.827   13.080  206.000   -0.340    6.600 -999.000   12.000
 282.9792   23.833   13.090  207.000   -0.330    6.500 -999.000   12.000
 283.0000   23.840   13.100  206.000   -0.330    6.600 -999.000   12.000
 283.0208   23.845   13.120  207.000   -0.340    6.800 -999.000   12.000
 283.0417   23.851   13.160  207.000   -0.330    6.600 -999.000   12.000
 283.0625   23.862   13.200  207.000   -0.330    6.700 -999.000   12.000
 283.0833   23.862   13.220  207.000   -0.330    6.700 -999.000   12.000
 283.1042   23.862   13.240  207.000   -0.320    6.900 -999.000   12.000
 283.1250   23.858   13.260  207.000   -0.320    7.000 -999.000   12.000
 283.1458   23.856   13.300  207.000   -0.300    7.100 -999.000   12.000
 283.1667   23.871   13.340  206.000   -0.260    7.000 -999.000   12.000
 283.1875   23.875   13.430  207.000   -0.200    7.300 -999.000   12.000
 283.2083   23.850   13.500  208.000   -0.180    8.100 -999.000   12.000
 283.2292   23.854   13.560  208.000   -0.180    7.900 -999.000   12.000
 283.2500   23.798   13.570  208.000   -0.190    8.300 -999.000   12.000
 283.2708   23.802   13.600  207.000   -0.180    8.100 -999.000   12.000
 283.2917   23.779   13.610  208.000   -0.160    8.200 -999.000   12.000
 283.3125   23.777   13.650  207.000   -0.120    8.100 -999.000   12.000
 283.3333   23.808   13.650  207.000   -0.130    8.200 -999.000   12.000
 283.3542   23.786   13.630  207.000   -0.150    7.900 -999.000   12.000
 283.3750   23.781   13.620  206.000   -0.180    8.200 -999.000   12.000
 283.3958   23.796   13.630  207.000   -0.180    9.000 -999.000   12.000
 283.4167   23.806   13.650  207.000   -0.170    8.100 -999.000   12.000
 283.4375   23.790   13.650  209.000   -0.160    8.200 -999.000   12.000
 283.4583   23.819   13.670  207.000   -0.140    8.400 -999.000   12.000
 283.4792   23.830   13.690  209.000   -0.130    8.300 -999.000   12.000
 283.5000   23.819   13.710  208.000   -0.160    8.700 -999.000   12.000
 283.5208   23.846   13.710  207.000   -0.190    8.600 -999.000   12.000
 283.5417   23.871   13.710  207.000   -0.220    8.600 -999.000   12.000
 283.5625   23.861   13.710  209.000   -0.240    8.900 -999.000   12.000
 283.5833   23.839   13.710  209.000   -0.260    8.700 -999.000   12.000
 283.6042   23.851   13.730  209.000   -0.260    9.000 -999.000   12.000
 283.6250   23.844   13.740  207.000   -0.270    8.500 -999.000   12.000
 283.6458   23.829   13.770  206.000   -0.250    8.900 -999.000   12.000
 283.6667   23.811   13.800  208.000   -0.230    8.400 -999.000   12.000
 283.6875   23.824   13.810  209.000   -0.230    8.500 -999.000   12.000
 283.7083   23.833   13.830  209.000   -0.230    8.400 -999.000   12.000
 283.7292   23.843   13.850  209.000   -0.240    8.400 -999.000   12.000
 283.7500   23.843   13.880  209.000   -0.230    8.300 -999.000   12.000
 283.7708   23.832   13.910  210.000   -0.210    8.500 -999.000   12.000
 283.7917   23.847   13.960  208.000   -0.190    8.100 -999.000   12.000
 283.8125   23.860   13.980  210.000   -0.170    8.000 -999.000   12.000
 283.8333   23.870   13.980  210.000   -0.180    8.200 -999.000   12.000
 283.8542   23.875   13.960  209.000   -0.210    8.100 -999.000   12.000
 283.8750   23.871   13.950  210.000   -0.220    8.100 -999.000   12.000
 283.8958   23.863   13.940  210.000   -0.240    8.100 -999.000   12.000
 283.9167   23.862   13.950  210.000   -0.250    8.000 -999.000   12.000
 283.9375   23.846   13.950  210.000   -0.260    8.100 -999.000   12.000
 283.9583   23.867   13.960  208.000   -0.260    7.900 -999.000   12.000
 283.9792   23.865   13.970  205.000   -0.260    8.300 -999.000   12.000
 284.0000   23.862   13.990  210.000   -0.250    8.000 -999.000   12.000
 284.0208   23.852   14.030  208.000   -0.230    7.900 -999.000   12.000
 284.0417   23.841   14.080  210.000   -0.190    7.800 -999.000   12.000
 284.0625   23.836   14.120  210.000   -0.160    7.800 -999.000   12.000
 284.0833   23.830   14.150  211.000   -0.130    7.600 -999.000   12.000
 284.1042   23.835   14.180  210.000   -0.130    7.600 -999.000   12.000
 284.1250   23.822   14.170  211.000   -0.170    8.100 -999.000   12.000
 284.1458   23.802   14.170  211.000   -0.200    7.700 -999.000   12.000
 284.1667   23.808   14.180  210.000   -0.200    7.800 -999.000   12.000
 284.1875   23.801   14.200  211.000   -0.180    7.600 -999.000   12.000
 284.2083   23.800   14.230  211.000   -0.170    7.600 -999.000   12.000
 284.2292   23.824   14.250  206.000   -0.160    7.900 -999.000   12.000
 284.2500   23.848   14.290  211.000   -0.150    7.800 -999.000   12.000
 284.2708   23.844   14.310  210.000   -0.150    7.900 -999.000   12.000
 284.2917   23.839   14.330  210.000   -0.160    8.000 -999.000   12.000
 284.3125   23.852   14.340  211.000   -0.160    8.200 -999.000   12.000
 284.3333   23.853   14.340  209.000   -0.170    7.800 -999.000   12.000
 284.3542   23.871   14.340  211.000   -0.170    8.000 -999.000   12.000
 284.3750   23.873   14.340  208.000   -0.170    7.800 -999.000   12.000
 284.3958   23.877   14.330  211.000   -0.180    7.800 -999.000   12.000
 284.4167   23.862   14.310  210.000   -0.190    7.800 -999.000   12.000
 284.4375   23.873   14.300  210.000   -0.210    7.900 -999.000   12.000
 284.4583   23.872   14.280  210.000   -0.220    7.900 -999.000   12.000
 284.4792   23.862   14.250  211.000   -0.240    7.900 -999.000   12.000
 284.5000   23.853   14.240  208.000   -0.260    8.200 -999.000   12.000
 284.5208   23.850   14.230  210.000   -0.260    7.900 -999.000   12.000
 284.5417   23.827   14.230  209.000   -0.280    8.100 -999.000   12.000
 284.5625   23.820   14.230  210.000   -0.290    7.900 -999.000   12.000
 284.5833   23.820   14.230  210.000   -0.300   10.600 -999.000   12.000
 284.6042   23.817   14.220  210.000   -0.310    7.900 -999.000   12.000
 284.6250   23.793   14.220  210.000   -0.320    8.500 -999.000   12.000
 284.6458   23.790   14.230  209.000   -0.320    7.600 -999.000   12.000
 284.6667   23.802   14.240  210.000   -0.320    8.200 -999.000   12.000
 284.6875   23.792   14.230  207.000   -0.330    7.800 -999.000   12.000
 284.7083   23.821   14.230  209.000   -0.330    8.400 -999.000   12.000
 284.7292   23.845   14.240  210.000   -0.340    8.300 -999.000   12.000
 284.7500   23.858   14.250  209.000   -0.330    8.300 -999.000   12.000
 284.7708   23.859   14.270  210.000   -0.340    8.200 -999.000   12.000
 284.7917   23.874   14.270  211.000   -0.340    8.600 -999.000   12.000
 284.8125   23.857   14.260  210.000   -0.340    8.200 -999.000   12.000
 284.8333   23.870   14.220  210.000   -0.340    7.900 -999.000   12.000
 284.8542   23.881   14.130  211.000   -0.340    7.500 -999.000   12.000
 284.8750   23.884   14.070  211.000   -0.340    7.600 -999.000   12.000
 284.8958   23.893   14.050  211.000   -0.340    7.000 -999.000   12.000
 284.9167   23.875   14.060  211.000   -0.340    7.200 -999.000   12.000
 284.9375   23.871   14.090  211.000   -0.340    7.700 -999.000   12.000
 284.9583   23.886   14.100  211.000   -0.340    7.200 -999.000   12.000
 284.9792   23.874   14.120  211.000   -0.340    7.200 -999.000   12.000
 285.0000   23.864   14.120  211.000   -0.340    7.400 -999.000   12.000
 285.0208   23.887   14.130  211.000   -0.340    7.300 -999.000   12.000
 285.0417   23.872   14.120  211.000   -0.340    7.400 -999.000   12.000
 285.0625   23.869   14.130  210.000   -0.340    7.600 -999.000   12.000
 285.0833   23.876   14.140  211.000   -0.340    7.800 -999.000   12.000
 285.1042   23.898   14.150  212.000   -0.340    7.600 -999.000   12.000
 285.1250   23.903   14.160  212.000   -0.340    7.500 -999.000   12.000
 285.1458   23.894   14.170  212.000   -0.340    7.700 -999.000   12.000
 285.1667   23.908   14.180  212.000   -0.340    7.600 -999.000   12.000
 285.1875   23.892   14.190  212.000   -0.340    7.400 -999.000   12.000
 285.2083   23.884   14.190  211.000   -0.340    7.500 -999.000   12.000
 285.2292   23.903   14.200  212.000   -0.340    7.600 -999.000   12.000
 285.2500   23.891   14.210  212.000   -0.340    7.500 -999.000   12.000
 285.2708   23.883   14.220  212.000   -0.340    7.500 -999.000   12.000
 285.2917   23.888   14.230  212.000   -0.340    7.600 -999.000   12.000
 285.3125   23.895   14.240  213.000   -0.340    7.500 -999.000   12.000
 285.3333   23.891   14.250  211.000   -0.340    7.600 -999.000   12.000
